image_path,class_label,attributes,caption,split,instance_id
images/team9_earphones_04_b.jpg,earphones,color:green;material:plastic;condition:new;size:small,Black earbuds with silver stems in their case.,train,team9_earphones_04
images/team9_earphones_04_c.jpg,earphones,color:green;material:plastic;condition:new;size:small,"Black earbuds with silver stems, and their case.",train,team9_earphones_04
images/team9_earphones_04_d.jpg,earphones,color:green;material:plastic;condition:new;size:small,Shiny black earbuds with silver stems in a case.,train,team9_earphones_04
images/team9_earphones_04_e.jpg,earphones,color:green;material:plastic;condition:new;size:small,Shiny black earbuds with silver stems in their open case.,train,team9_earphones_04
images/team9_earphones_05_a.jpg,earphones,color:blue;material:plastic;condition:new;size:small,A hand holding an open light green earbud case.,train,team9_earphones_05
images/team9_earphones_05_b.jpg,earphones,color:blue;material:plastic;condition:new;size:small,Light green earbuds and their case.,train,team9_earphones_05
images/team9_earphones_05_c.jpg,earphones,color:blue;material:plastic;condition:new;size:small,Shiny blue-green earbuds and their case.,train,team9_earphones_05
images/team9_earphones_05_d.jpg,earphones,color:blue;material:plastic;condition:new;size:small,An open blue-green case with metal earbuds.,train,team9_earphones_05
images/team9_earphones_05_e.jpg,earphones,color:blue;material:plastic;condition:new;size:small,Shiny green earbuds in their open case.,train,team9_earphones_05
images/team9_earphones_06_a.jpg,earphones,color:blue;material:plastic;condition:new;size:small,A blue case with shiny silver earbuds.,train,team9_earphones_06
images/team9_earphones_06_b.jpg,earphones,color:blue;material:plastic;condition:new;size:small,A blue-green case with shiny silver earbuds.,train,team9_earphones_06
images/team9_earphones_06_c.jpg,earphones,color:blue;material:plastic;condition:new;size:small,An open light blue case with shiny earbuds.,train,team9_earphones_06
images/team9_earphones_06_d.jpg,earphones,color:blue;material:plastic;condition:new;size:small,A dark blue case seen from above.,train,team9_earphones_06
images/team9_earphones_06_e.jpg,earphones,color:blue;material:plastic;condition:new;size:small,A light blue case with shiny blue earbuds.,train,team9_earphones_06
images/team9_earphones_07_a.jpg,earphones,color:white;material:plastic;condition:used;size:small,An open white speckled earbud case.,val,team9_earphones_07
images/team9_earphones_07_b.jpg,earphones,color:white;material:plastic;condition:used;size:small,White earbuds and a silver case on wood.,val,team9_earphones_07
images/team9_earphones_07_c.jpg,earphones,color:white;material:plastic;condition:used;size:small,White earbuds in a case with a gray rim.,val,team9_earphones_07
images/team9_earphones_07_d.jpg,earphones,color:white;material:plastic;condition:used;size:small,White earbuds with their case in the background.,val,team9_earphones_07
images/team9_earphones_07_e.jpg,earphones,color:white;material:plastic;condition:used;size:small,White earbuds with silver details in an open case.,val,team9_earphones_07
images/team9_earphones_08_a.jpg,earphones,color:black;material:plastic;condition:new;size:small,A dark speckled plastic case.,train,team9_earphones_08
images/team9_earphones_08_b.jpg,earphones,color:black;material:plastic;condition:new;size:small,Shiny dark gray earbuds in their open case.,train,team9_earphones_08
images/team9_earphones_08_c.jpg,earphones,color:black;material:plastic;condition:new;size:small,A dark speckled case with shiny black earbuds.,train,team9_earphones_08
images/team9_earphones_08_d.jpg,earphones,color:black;material:plastic;condition:new;size:small,A dark gray speckled case and shiny earbuds.,train,team9_earphones_08
images/team9_earphones_08_e.jpg,earphones,color:black;material:plastic;condition:new;size:small,Dark gray earbuds next to their open case.,train,team9_earphones_08
images/team9_earphones_09_a.jpg,earphones,color:white;material:plastic;condition:new;size:small,Gray and white earbuds and their open case.,train,team9_earphones_09
images/team9_earphones_09_b.jpg,earphones,color:white;material:plastic;condition:new;size:small,"White earbuds in their open, two-color case.",train,team9_earphones_09
images/team9_earphones_09_c.jpg,earphones,color:white;material:plastic;condition:new;size:small,A speckled white case on a dark rock.,train,team9_earphones_09
images/team9_earphones_09_d.jpg,earphones,color:white;material:plastic;condition:new;size:small,White earbuds in their open gray case.,train,team9_earphones_09
images/team9_earphones_09_e.jpg,earphones,color:white;material:plastic;condition:new;size:small,White earbuds in their open light purple case.,train,team9_earphones_09
images/team9_earphones_10_a.jpg,earphones,color:black;material:plastic;condition:used;size:small,A person holding an open pink case with black earbuds.,train,team9_earphones_10
images/team9_earphones_10_b.jpg,earphones,color:black;material:plastic;condition:used;size:small,An open black earbud case.,train,team9_earphones_10
images/team9_earphones_10_c.jpg,earphones,color:black;material:plastic;condition:used;size:small,A dark gray case with a shiny yellow-orange lid.,train,team9_earphones_10
images/team9_earphones_10_d.jpg,earphones,color:black;material:plastic;condition:used;size:small,A dark gray case with a see-through dark lid.,train,team9_earphones_10
images/team9_earphones_10_e.jpg,earphones,color:black;material:plastic;condition:used;size:small,A person holding a pink case with a clear lid and dark earbuds.,train,team9_earphones_10
images/team9_earphones_11_a.jpg,earphones,color:white;material:plastic;condition:new;size:small,A pink and silver earbud case.,train,team9_earphones_11
images/team9_earphones_11_b.jpg,earphones,color:white;material:plastic;condition:new;size:small,A hand holding an open case with white earbuds.,train,team9_earphones_11
images/team9_earphones_11_c.jpg,earphones,color:white;material:plastic;condition:new;size:small,White earbuds and their open case.,train,team9_earphones_11
images/team9_earphones_11_d.jpg,earphones,color:white;material:plastic;condition:new;size:small,A hand holding an open white earbud case.,train,team9_earphones_11
images/team9_earphones_11_e.jpg,earphones,color:white;material:plastic;condition:new;size:small,White earbuds and their silver case.,train,team9_earphones_11
images/team9_earphones_12_a.jpg,earphones,color:black;material:plastic;condition:used;size:small,Black earbuds in their open case.,val,team9_earphones_12
images/team9_earphones_12_b.jpg,earphones,color:black;material:plastic;condition:used;size:small,A person holding dark gray earbuds.,val,team9_earphones_12
images/team9_earphones_12_c.jpg,earphones,color:black;material:plastic;condition:used;size:small,A hand holding a black earbud case.,val,team9_earphones_12
images/team9_earphones_12_d.jpg,earphones,color:black;material:plastic;condition:used;size:small,Black earbuds with a blue light in their open case.,val,team9_earphones_12
images/team9_earphones_12_e.jpg,earphones,color:black;material:plastic;condition:used;size:small,A black case with shiny earbuds and blue lights.,val,team9_earphones_12
images/team9_keyboard_01_a.jpg,keyboard,"color:black;material:plastic;condition:used;size:medium",black old keyboard top view,train,team9_keyboard_01
images/team9_keyboard_01_b.jpg,keyboard,"color:black;material:plastic;condition:used;size:medium",black old keyboard rotated top view,train,team9_keyboard_01
images/team9_keyboard_01_c.jpg,keyboard,"color:black;material:plastic;condition:used;size:medium",black old keyboard top view,train,team9_keyboard_01
images/team9_keyboard_01_d.jpg,keyboard,"color:black;material:plastic;condition:used;size:medium",black old keyboard slant view,train,team9_keyboard_01
images/team9_keyboard_02_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black new keyboard top view,train,team9_keyboard_02
images/team9_keyboard_02_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black new keyboard slant view,train,team9_keyboard_02
images/team9_keyboard_02_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black new keyboard slant view,train,team9_keyboard_02
images/team9_keyboard_02_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black new keyboard top view,train,team9_keyboard_02
images/team9_keyboard_03_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard side view,train,team9_keyboard_03
images/team9_keyboard_03_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_03
images/team9_keyboard_03_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard slant view,train,team9_keyboard_03
images/team9_keyboard_03_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_03
images/team9_keyboard_04_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_04
images/team9_keyboard_04_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_04
images/team9_keyboard_04_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard slant view,train,team9_keyboard_04
images/team9_keyboard_04_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard rotated view,train,team9_keyboard_04
images/team9_keyboard_05_a.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keyboard  top view,train,team9_keyboard_05
images/team9_keyboard_05_b.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keyboard  top view,train,team9_keyboard_05
images/team9_keyboard_05_c.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keyboard  top view,train,team9_keyboard_05
images/team9_keyboard_05_d.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keyboard  rotated view,train,team9_keyboard_05
images/team9_keyboard_06_a.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",light green keyboard top view,val,team9_keyboard_06
images/team9_keyboard_06_b.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",light green keyboard top view,val,team9_keyboard_06
images/team9_keyboard_06_c.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",light green keyboard top view,val,team9_keyboard_06
images/team9_keyboard_06_d.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",light green keyboard slant view,val,team9_keyboard_06
images/team9_keyboard_07_a.jpg,keyboard,"color:white;material:plastic;condition:new;size:medium",white keyboard top view,train,team9_keyboard_07
images/team9_keyboard_07_b.jpg,keyboard,"color:white;material:plastic;condition:new;size:medium",light green keyboard top view,train,team9_keyboard_07
images/team9_keyboard_07_c.jpg,keyboard,"color:white;material:plastic;condition:new;size:medium",light green keyboard top view,train,team9_keyboard_07
images/team9_keyboard_07_d.jpg,keyboard,"color:white;material:plastic;condition:new;size:medium",light green keyboard top view,train,team9_keyboard_07
images/team9_keyboard_08_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_08
images/team9_keyboard_08_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_08
images/team9_keyboard_08_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard slanted view,train,team9_keyboard_08
images/team9_keyboard_08_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_08
images/team9_keyboard_09_a.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keys black keyboard slanted view,val,team9_keyboard_09
images/team9_keyboard_09_b.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keys black keyboard topview,val,team9_keyboard_09
images/team9_keyboard_09_c.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keys black keyboard topview,val,team9_keyboard_09
images/team9_keyboard_09_d.jpg,keyboard,"color:green;material:plastic;condition:new;size:medium",green keys black keyboard topview,val,team9_keyboard_09
images/team9_keyboard_10_a.jpg,keyboard,"color:multicolor;material:plastic;condition:new;size:medium",multicolor keyboard top view,train,team9_keyboard_10
images/team9_keyboard_10_b.jpg,keyboard,"color:multicolor;material:plastic;condition:new;size:medium",multicolor keyboard top view,train,team9_keyboard_10
images/team9_keyboard_10_c.jpg,keyboard,"color:multicolor;material:plastic;condition:new;size:medium",multicolor keyboard slanted view,train,team9_keyboard_10
images/team9_keyboard_10_d.jpg,keyboard,"color:multicolor;material:plastic;condition:new;size:medium",multicolor keyboard top view,train,team9_keyboard_10
images/team9_keyboard_11_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",slim black keyboard slanted view,train,team9_keyboard_11
images/team9_keyboard_11_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",slim black keyboard rptated top view,train,team9_keyboard_11
images/team9_keyboard_11_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",slim black keyboard top view,train,team9_keyboard_11
images/team9_keyboard_11_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",slim black keyboard top view,train,team9_keyboard_11
images/team9_keyboard_12_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",smaller black keyboard top view,train,team9_keyboard_12
images/team9_keyboard_12_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",smaller black keyboard top view,train,team9_keyboard_12
images/team9_keyboard_12_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",smaller black keyboard rotated top view,train,team9_keyboard_12
images/team9_keyboard_12_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",smaller black keyboard slanted view,train,team9_keyboard_12
images/team9_keyboard_13_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_13
images/team9_keyboard_13_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_13
images/team9_keyboard_13_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard slanted view,train,team9_keyboard_13
images/team9_keyboard_13_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,train,team9_keyboard_13
images/team9_keyboard_14_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",coloured key black keyboard top view,train,team9_keyboard_14
images/team9_keyboard_14_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",coloured key black keyboard top view,train,team9_keyboard_14
images/team9_keyboard_14_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",coloured key black keyboard top view,train,team9_keyboard_14
images/team9_keyboard_14_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",coloured key black keyboard top view,train,team9_keyboard_14
images/team9_keyboard_15_a.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,val,team9_keyboard_15
images/team9_keyboard_15_b.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,val,team9_keyboard_15
images/team9_keyboard_15_c.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard slanted view,val,team9_keyboard_15
images/team9_keyboard_15_d.jpg,keyboard,"color:black;material:plastic;condition:new;size:medium",black keyboard top view,val,team9_keyboard_15
images/team9_mouse_01_a.jpg,mouse,"color:black;material:plastic;condition:used;size:small",old black mouse top view,train,team9_mouse_01
images/team9_mouse_01_b.jpg,mouse,"color:black;material:plastic;condition:used;size:small",old black mouse slanted view,train,team9_mouse_01
images/team9_mouse_01_c.jpg,mouse,"color:black;material:plastic;condition:used;size:small",old black mouse top view,train,team9_mouse_01
images/team9_mouse_01_d.jpg,mouse,"color:black;material:plastic;condition:used;size:small",old black mouse front view,train,team9_mouse_01
images/team9_mouse_02_a.jpg,mouse,"color:transparent;material:plastic;condition:new;size:small",transparent mouse side view,train,team9_mouse_02
images/team9_mouse_02_b.jpg,mouse,"color:transparent;material:plastic;condition:new;size:small",transparent mouse back view,train,team9_mouse_02
images/team9_mouse_02_c.jpg,mouse,"color:transparent;material:plastic;condition:new;size:small",transparent mouse side slant view,train,team9_mouse_02
images/team9_mouse_02_d.jpg,mouse,"color:transparent;material:plastic;condition:new;size:small",transparent mouse top view,train,team9_mouse_02
images/team9_mouse_03_a.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse top view,train,team9_mouse_03
images/team9_mouse_03_b.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse side view,train,team9_mouse_03
images/team9_mouse_03_c.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse front view,train,team9_mouse_03
images/team9_mouse_03_d.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse side view,train,team9_mouse_03
images/team9_mouse_04_a.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse top view,train,team9_mouse_04
images/team9_mouse_04_b.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse side view,train,team9_mouse_04
images/team9_mouse_04_c.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse back view,train,team9_mouse_04
images/team9_mouse_04_d.jpg,mouse,"color:black;material:plastic;condition:used;size:small",black mouse side view,train,team9_mouse_04
images/team9_mouse_05_a.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse top view,train,team9_mouse_05
images/team9_mouse_05_b.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse side view,train,team9_mouse_05
images/team9_mouse_05_c.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse slanted top view,train,team9_mouse_05
images/team9_mouse_05_d.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse slanted top view,train,team9_mouse_05
images/team9_mouse_06_a.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse top view,train,team9_mouse_06
images/team9_mouse_06_b.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse slanted top view,train,team9_mouse_06
images/team9_mouse_06_c.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse slanted top view,train,team9_mouse_06
images/team9_mouse_06_d.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse slanted front view,train,team9_mouse_06
images/team9_mouse_07_a.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse top view,train,team9_mouse_07
images/team9_mouse_07_b.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse slanted top view,train,team9_mouse_07
images/team9_mouse_07_c.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse side view,train,team9_mouse_07
images/team9_mouse_07_d.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse side view,train,team9_mouse_07
images/team9_mouse_08_a.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse with black base top view,train,team9_mouse_08
images/team9_mouse_08_b.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse with black base top slanted view,train,team9_mouse_08
images/team9_mouse_08_c.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse with black base side view,train,team9_mouse_08
images/team9_mouse_08_d.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse with black base top slanted view,train,team9_mouse_08
images/team9_mouse_09_a.jpg,mouse,"color:black;material:plastic;condition:new;size:small",thick black mouse top view,val,team9_mouse_09
images/team9_mouse_09_b.jpg,mouse,"color:black;material:plastic;condition:new;size:small",thick black mouse top view,val,team9_mouse_09
images/team9_mouse_09_c.jpg,mouse,"color:black;material:plastic;condition:new;size:small",thick black mouse top view,val,team9_mouse_09
images/team9_mouse_09_d.jpg,mouse,"color:black;material:plastic;condition:new;size:small",thick black mouse rotated top view,val,team9_mouse_09
images/team9_mouse_10_a.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse top view,train,team9_mouse_10
images/team9_mouse_10_b.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse top slanted view,train,team9_mouse_10
images/team9_mouse_10_c.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse side slanted view,train,team9_mouse_10
images/team9_mouse_10_d.jpg,mouse,"color:white;material:plastic;condition:new;size:small",slim white mouse side slanted view,train,team9_mouse_10
images/team9_mouse_11_a.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse slanted front view,val,team9_mouse_11
images/team9_mouse_11_b.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse side view,val,team9_mouse_11
images/team9_mouse_11_c.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse top view,val,team9_mouse_11
images/team9_mouse_11_d.jpg,mouse,"color:black;material:plastic;condition:new;size:small",black mouse side view,val,team9_mouse_11
images/team9_mouse_12_a.jpg,mouse,"color:unknown;material:plastic;condition:new;size:small",pink slim mouse top view,train,team9_mouse_12
images/team9_mouse_12_b.jpg,mouse,"color:unknown;material:plastic;condition:new;size:small",pink slim mouse top slanted view,train,team9_mouse_12
images/team9_mouse_12_c.jpg,mouse,"color:unknown;material:plastic;condition:new;size:small",pink slim mouse slanted side view,train,team9_mouse_12
images/team9_mouse_12_d.jpg,mouse,"color:unknown;material:plastic;condition:new;size:small",pink slim mouse side view,train,team9_mouse_12
images/team9_mouse_13_a.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse slanted top view,train,team9_mouse_13
images/team9_mouse_13_b.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse side view,train,team9_mouse_13
images/team9_mouse_13_c.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse front view,train,team9_mouse_13
images/team9_mouse_13_d.jpg,mouse,"color:green;material:plastic;condition:new;size:small",green mouse slanted side view,train,team9_mouse_13
images/team9_mouse_14_a.jpg,mouse,"color:blue;material:plastic;condition:new;size:small",blue mouse top slaned view,train,team9_mouse_14
images/team9_mouse_14_b.jpg,mouse,"color:blue;material:plastic;condition:new;size:small",blue mouse top view,train,team9_mouse_14
images/team9_mouse_14_c.jpg,mouse,"color:blue;material:plastic;condition:new;size:small",blue mouse front view,train,team9_mouse_14
images/team9_mouse_14_d.jpg,mouse,"color:blue;material:plastic;condition:new;size:small",blue mouse slanted front view,train,team9_mouse_14
images/team9_mouse_15_a.jpg,mouse,"color:multicolor;material:plastic;condition:new;size:small",black and white slim mouse top view,val,team9_mouse_15
images/team9_mouse_15_b.jpg,mouse,"color:multicolor;material:plastic;condition:new;size:small",black and white slim mouse top view,val,team9_mouse_15
images/team9_mouse_15_c.jpg,mouse,"color:multicolor;material:plastic;condition:new;size:small",black and white slim mouse top slanted view,val,team9_mouse_15
images/team9_mouse_15_d.jpg,mouse,"color:multicolor;material:plastic;condition:new;size:small",black and white slim mouse top rotated view,val,team9_mouse_15
images/team9_scissor_01_a.jpg,scissor,color:multicolor;material:metal;condition:used;size:medium,close scissor,val,team9_scissor_01
images/team9_scissor_01_b.jpg,scissor,color:multicolor;material:metal;condition:used;size:medium,holding close scissor,val,team9_scissor_01
images/team9_scissor_02_a.jpg,scissor,color:black;material:metal;condition:used;size:large,tailor scissor,train,team9_scissor_02
images/team9_scissor_02_b.jpg,scissor,color:black;material:metal;condition:new;size:large,tailor new scissor,train,team9_scissor_02
images/team9_scissor_03_a.jpg,scissor,color:silver;material:metal;condition:new;size:small,close scissor,train,team9_scissor_03
images/team9_scissor_03_b.jpg,scissor,color:silver;material:metal;condition:new;size:small,close scissor,train,team9_scissor_03
images/team9_scissor_03_c.jpg,scissor,color:silver;material:metal;condition:new;size:small,close scissor,train,team9_scissor_03
images/team9_scissor_03_d.jpg,scissor,color:silver;material:metal;condition:new;size:small,close scissor,train,team9_scissor_03
images/team9_scissor_04_a.jpg,scissor,color:unknown;material:metal;condition:new;size:large,close scissor,val,team9_scissor_04
images/team9_scissor_04_b.jpg,scissor,color:unknown;material:metal;condition:new;size:large,open scissor,val,team9_scissor_04
images/team9_scissor_04_c.jpg,scissor,color:unknown;material:metal;condition:new;size:large,close scissor,val,team9_scissor_04
images/team9_scissor_04_d.jpg,scissor,color:unknown;material:metal;condition:new;size:large,close scissor,val,team9_scissor_04
images/team9_scissor_05_a.jpg,scissor,color:black;material:metal;condition:new;size:small,close scissor,train,team9_scissor_05
images/team9_scissor_05_b.jpg,scissor,color:black;material:metal;condition:new;size:small,open scissor,train,team9_scissor_05
images/team9_scissor_05_c.jpg,scissor,color:black;material:metal;condition:new;size:small,close scissor,train,team9_scissor_05
images/team9_scissor_05_d.jpg,scissor,color:black;material:metal;condition:new;size:small,close scissor,train,team9_scissor_05
images/team9_scissor_06_a.jpg,scissor,color:black;material:metal;condition:used;size:large,open tailor scissor,train,team9_scissor_06
images/team9_scissor_06_b.jpg,scissor,color:black;material:metal;condition:used;size:large,close tailor scissor,train,team9_scissor_06
images/team9_scissor_06_c.jpg,scissor,color:black;material:metal;condition:used;size:large,open tailor scissor,train,team9_scissor_06
images/team9_scissor_06_d.jpg,scissor,color:black;material:metal;condition:used;size:large,close tailor scissor,train,team9_scissor_06
images/team9_scissor_06_e.jpg,scissor,color:black;material:metal;condition:used;size:large,open tailor scissor,train,team9_scissor_06
images/team9_scissor_07_a.jpg,scissor,color:black;material:metal;condition:broken;size:medium,close scissor,train,team9_scissor_07
images/team9_scissor_07_b.jpg,scissor,color:black;material:metal;condition:broken;size:medium,open scissor,train,team9_scissor_07
images/team9_scissor_07_c.jpg,scissor,color:black;material:metal;condition:broken;size:medium,close scissor,train,team9_scissor_07
images/team9_scissor_07_d.jpg,scissor,color:black;material:metal;condition:broken;size:medium,open scissor,train,team9_scissor_07
images/team9_scissor_07_e.jpg,scissor,color:black;material:metal;condition:broken;size:medium,scissor top view,train,team9_scissor_07
images/team9_scissor_08_a.jpg,scissor,color:black;material:metal;condition:used;size:small,closed scissor,train,team9_scissor_08
images/team9_scissor_08_b.jpg,scissor,color:black;material:metal;condition:used;size:small,closed scissor,train,team9_scissor_08
images/team9_scissor_08_c.jpg,scissor,color:black;material:metal;condition:used;size:small,open scissor,train,team9_scissor_08
images/team9_scissor_08_d.jpg,scissor,color:black;material:metal;condition:used;size:small,closed scissor,train,team9_scissor_08
images/team9_scissor_08_e.jpg,scissor,color:black;material:metal;condition:used;size:small,open scissor,train,team9_scissor_08
images/team9_scissor_09_a.jpg,scissor,color:unknown;material:metal;condition:used;size:small,close scissor,val,team9_scissor_09
images/team9_scissor_09_b.jpg,scissor,color:unknown;material:metal;condition:used;size:small,close scissor,val,team9_scissor_09
images/team9_scissor_09_c.jpg,scissor,color:unknown;material:metal;condition:used;size:small,open scissor,val,team9_scissor_09
images/team9_scissor_09_d.jpg,scissor,color:unknown;material:metal;condition:used;size:small,open scissor,val,team9_scissor_09
images/team9_scissor_09_e.jpg,scissor,color:unknown;material:metal;condition:used;size:small,close scissor,val,team9_scissor_09
